$GROWTH FACTOR OUTPUTS FILE

*DSSAT Cropping System Model Ver. 4.8.0.019 -develop  APR 08, 2023 12:34:37

*RUN   1        : IITA-TMS-IBA000070        CSYCA048 UYAB1901    1
 MODEL          : CSYCA048 - Cassava
 EXPERIMENT     : UYAB1901 CS UYT_GXE
 DATA PATH      :
 TREATMENT  1   : IITA-TMS-IBA000070        CSYCA048
  
!........DATES.......  ...TEMP... STAGE  ...PHENOLOGY....  ....PHOTOSYNTHESIS....  .....GROWTH..... H2O STRESS DETERMINANTS .N STRESS DETERMINANTS.
@YEAR DOY   DAS   DAP TMEAN TCDIF  GSTD    DU DYLFD  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD            
 2019 179    11    10  24.8 -24.8 .0090   5.0  0.00  0.01  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  32.4  0.00   0.0  1.00  1.00  1.00
 2019 180    12    11  26.1 -26.1 .0136   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  29.6  0.00   0.0  1.00  1.00  1.00
 2019 181    13    12  26.2 -26.2 .0179   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  28.3  0.00   0.0  1.00  1.00  1.00
 2019 182    14    13  25.8 -25.8 .0221   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  30.8  0.00   0.0  1.00  1.00  1.00
 2019 183    15    14  26.0 -26.0 .0265   4.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  30.8  0.01   0.0  1.00  1.00  1.00
 2019 184    16    15  26.5 -26.5 .0308   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  31.9  0.03   0.0  1.00  1.00  1.00
 2019 185    17    16  25.5 -25.5 .0349   4.6  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  38.2  0.05   0.0  1.00  1.00  1.00
 2019 186    18    17  25.8 -25.8 .0393   4.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  37.7  0.08   0.0  1.00  1.00  1.00
 2019 187    19    18  26.0 -26.0 .0437   4.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  34.5  0.16   0.0  1.00  1.00  1.00
 2019 188    20    19  26.2 -26.2 .0480   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  33.1  0.19   0.0  1.00  1.00  1.00
 2019 189    21    20  25.0 -25.0 .0522   4.6  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  36.9  0.10   0.0  1.00  1.00  1.00
 2019 190    22    21  24.0 -24.0 .0568   5.0  0.00  0.06  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  38.8  0.28   0.0  1.00  1.00  1.00
 2019 191    23    22  26.2 -26.2 .0613   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 91.25  1.00  37.8  0.41   0.0  1.00  1.00  1.00
 2019 192    24    23  24.1 -24.1 .0656   4.6  0.00  0.06  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  51.4  0.30   0.0  1.00  1.00  1.00
 2019 193    25    24  24.3 -24.3 .0701   5.0  0.00  0.05  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  50.6  0.46   0.0  1.00  1.00  1.00
 2019 194    26    25  24.2 -24.2 .0747   5.0  0.00  0.05  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 66.21  1.00  48.2  0.73   0.0  1.00  1.00  1.00
 2019 195    27    26  25.7 -25.7 .0792   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 83.19  1.00  60.2  0.72   0.0  1.00  1.00  1.00
 2019 196    28    27  26.0 -26.0 .0836   4.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 65.52  1.00  56.2  0.86   0.0  1.00  1.00  1.00
 2019 197    29    28  25.2 -25.2 .0879   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 70.91  1.00  54.0  0.76   0.0  1.00  1.00  1.00
 2019 198    30    29  26.0 -26.0 .0924   4.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 47.62  1.00  50.0  1.05   0.0  1.00  1.00  1.00
 2019 199    31    30  25.8 -25.8 .0967   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 82.73  1.00  53.2  0.64   0.0  1.00  1.00  1.00
 2019 200    32    31  23.2 -23.2 0.101   4.8  0.00  0.12  0.00  0.00 -0.06  0.00  0.07  0.00  0.00 99.90  1.00  60.9  0.34   0.0  1.00  1.00  1.00
 2019 201    33    32  24.6 -24.6 0.106   5.0  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 56.78  1.00  59.4  1.05   0.0  1.00  1.00  1.00
 2019 202    34    33  25.4 -25.4 0.110   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 65.53  1.00  56.9  0.87   0.0  1.00  1.00  1.00
 2019 203    35    34  24.2 -24.2 0.115   4.9  0.00  0.05  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 74.36  1.00  60.8  0.82   0.0  1.00  1.00  1.00
 2019 204    36    35  25.5 -25.5 0.119   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 56.58  1.00  60.4  1.07   0.0  1.00  1.00  1.00
 2019 205    37    36  25.6 -25.6 0.124   4.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 52.76  1.00  59.7  1.13   0.0  1.00  1.00  1.00
 2019 206    38    37  26.0 -26.0 0.128   4.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00  67.7  0.28   0.0  1.00  1.00  1.00
 2019 207    39    38  25.0 -25.0 0.132   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 63.72  1.00  70.6  1.11   0.0  1.00  1.00  1.00
 2019 208    40    39  25.2 -25.2 0.137   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 87.90  1.00  71.4  0.81   0.0  1.00  1.00  1.00
 2019 209    41    40  24.5 -24.5 0.141   4.9  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 77.19  1.00  79.9  1.04   0.0  1.00  1.00  1.00
 2019 210    42    41  23.9 -23.9 0.146   5.0  0.00  0.08  0.00  0.00 -0.06  0.00  0.01  0.00  0.00 79.77  1.00  78.3  0.98   0.0  1.00  1.00  1.00
 2019 211    43    42  24.5 -24.5 0.150   5.0  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 79.30  1.00  75.4  0.95   0.0  1.00  1.00  1.00
 2019 212    44    43  24.8 -24.8 0.155   5.0  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 60.64  1.00  77.0  1.27   0.0  1.00  1.00  1.00
 2019 213    45    44  25.3 -25.3 0.159   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 57.24  1.00  78.4  1.37   0.0  1.00  1.00  1.00
 2019 214    46    45  24.8 -24.8 0.164   4.9  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 84.37  1.00  85.0  1.01   0.0  1.00  1.00  1.00
 2019 215    47    46  24.4 -24.4 0.169   5.0  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 69.05  1.00  87.0  1.26   0.0  1.00  1.00  1.00
 2019 216    48    47  24.1 -24.1 0.173   5.0  0.00  0.06  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 69.48  1.00  85.5  1.23   0.0  1.00  1.00  1.00
 2019 217    49    48  23.1 -23.1 0.178   5.0  0.00  0.13  0.00  0.00 -0.06  0.00  0.08  0.00  0.00 99.90  1.00 104.1  0.77   0.0  1.00  1.00  1.00
 2019 218    50    49  23.8 -23.8 0.182   5.0  0.00  0.08  0.00  0.00 -0.06  0.00  0.02  0.00  0.00 99.90  1.00  98.8  0.92   0.0  1.00  1.00  1.00
 2019 219    51    50  24.0 -24.0 0.187   5.0  0.00  0.06  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00 101.3  0.52   0.0  1.00  1.00  1.00
 2019 220    52    51  24.0 -24.0 0.191   5.0  0.00  0.07  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00 108.6  1.07   0.0  1.00  1.00  1.00
 2019 221    53    52  24.2 -24.2 0.196   5.0  0.00  0.06  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 70.55  1.00 102.0  1.45   0.0  1.00  1.00  1.00
 2019 222    54    53  24.4 -24.4 0.200   5.0  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 67.53  1.00  93.7  1.39   0.0  1.00  1.00  1.00
 2019 223    55    54  24.2 -24.2 0.205   5.0  0.00  0.05  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 70.36  1.00  87.1  1.24   0.0  1.00  1.00  1.00
 2019 224    56    55  24.3 -24.3 0.210   5.0  0.00  0.05  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 88.61  1.00  83.6  0.94   0.0  1.00  1.00  1.00
 2019 225    57    56  25.0 -25.0 0.214   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 40.57  1.00  78.0  1.92   0.0  1.00  1.00  1.00
 2019 226    58    57  24.6 -24.6 0.219   5.0  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 44.14  1.00  74.8  1.69   0.0  1.00  1.00  1.00
 2019 227    59    58  24.0 -24.0 0.223   5.0  0.00  0.07  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 65.45  1.00  76.7  1.17   0.0  1.00  1.00  1.00
 2019 228    60    59  24.4 -24.4 0.228   5.0  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 60.90  1.00  78.6  1.29   0.0  1.00  1.00  1.00
 2019 229    61    60  23.5 -23.5 0.232   5.0  0.00  0.10  0.00  0.00 -0.06  0.00  0.04  0.00  0.00 48.98  1.00  85.4  1.74   0.0  1.00  1.00  1.00
 2019 230    62    61  24.8 -24.8 0.237   5.0  0.00  0.01  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 54.16  1.00  86.3  1.59   0.0  1.00  1.00  1.00
 2019 231    63    62  22.4 -22.4 0.241   5.0  0.00  0.17  0.00  0.00 -0.06  0.00  0.13  0.00  0.00 99.90  1.00  98.5  0.86   0.0  1.00  1.00  1.00
 2019 232    64    63  23.7 -23.7 0.246   5.0  0.00  0.09  0.00  0.00 -0.06  0.00  0.02  0.00  0.00 66.70  1.00 103.4  1.55   0.0  1.00  1.00  1.00
 2019 233    65    64  24.2 -24.2 0.250   5.0  0.00  0.06  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 92.80  1.00 114.1  1.23   0.0  1.00  1.00  1.00
 2019 234    66    65  24.4 -24.4 0.255   5.0  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 54.84  1.00 118.7  2.17   0.0  1.00  1.00  1.00
 2019 235    67    66  23.8 -23.8 0.260   5.0  0.00  0.08  0.00  0.00 -0.06  0.00  0.02  0.00  0.00 61.34  1.00 123.5  2.01   0.0  1.00  1.00  1.00
 2019 236    68    67  23.1 -23.1 0.264   5.0  0.00  0.13  0.00  0.00 -0.06  0.00  0.08  0.00  0.00 82.39  1.00 114.5  1.39   0.0  1.00  1.00  1.00
 2019 237    69    68  24.0 -24.0 0.269   5.0  0.00  0.07  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 55.84  1.00 104.9  1.88   0.0  1.00  1.00  1.00
 2019 238    70    69  23.8 -23.8 0.273   5.0  0.00  0.08  0.00  0.00 -0.06  0.00  0.02  0.00  0.00 46.33  1.00  96.9  2.09   0.0  1.00  1.00  1.00
 2019 239    71    70  24.5 -24.5 0.278   5.0  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00 121.4  1.06   0.0  1.00  1.00  1.00
 2019 240    72    71  24.4 -24.4 0.282   5.0  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 49.38  1.00 120.4  2.44   0.0  1.00  1.00  1.00
 2019 241    73    72  24.5 -24.5 0.287   5.0  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 54.77  1.00 114.4  2.09   0.0  1.00  1.00  1.00
 2019 242    74    73  25.1 -25.1 0.291   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 38.04  1.00 108.5  2.85   0.0  1.00  1.00  1.00
 2019 243    75    74  25.8 -25.8 0.296   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 53.21  1.00 104.5  1.96   0.0  1.00  1.00  1.00
 2019 244    76    75  24.4 -24.4 0.300   4.8  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 45.59  1.00 102.4  2.25   0.0  1.00  1.00  1.00
 2019 245    77    76  25.0 -25.0 0.305   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 41.98  1.00  96.9  2.31   0.0  1.00  1.00  1.00
 2019 246    78    77  25.5 -25.5 0.309   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 39.46  1.00  95.2  2.41   0.0  1.00  1.00  1.00
 2019 247    79    78  24.7 -24.7 0.314   4.9  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 40.67  1.00  99.1  2.44   0.0  1.00  1.00  1.00
 2019 248    80    79  25.2 -25.2 0.318   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 45.56  1.00  99.2  2.18   0.0  1.00  1.00  1.00
 2019 249    81    80  25.3 -25.3 0.323   4.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 30.41  1.00  97.0  3.19   0.0  1.00  1.00  1.00
 2019 250    82    81  25.3 -25.3 0.327   4.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 32.96  1.00  96.1  2.92   0.0  1.00  1.00  1.00
 2019 251    83    82  23.6 -23.6 0.332   4.9  0.00  0.09  0.00  0.00 -0.06  0.00  0.03  0.00  0.00 41.35  1.00 100.9  2.44   0.0  1.00  1.00  1.00
 2019 252    84    83  24.6 -24.6 0.336   5.0  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 45.45  1.00 122.3  2.69   0.0  1.00  1.00  1.00
 2019 253    85    84  24.6 -24.6 0.341   5.0  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 52.87  1.00 120.6  2.28   0.0  1.00  1.00  1.00
 2019 254    86    85  24.0 -24.0 0.346   5.0  0.00  0.07  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 39.27  1.00 117.6  3.00   0.0  1.00  1.00  1.00
 2019 255    87    86  25.1 -25.1 0.350   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 34.01  1.00 110.6  3.25   0.0  1.00  1.00  1.00
 2019 256    88    87  24.7 -24.7 0.355   5.0  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 35.75  1.00 110.2  3.08   0.0  1.00  1.00  1.00
 2019 257    89    88  24.8 -24.8 0.359   5.0  0.00  0.01  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 51.73  1.00 137.1  2.65   0.0  1.00  1.00  1.00
 2019 258    90    89  24.4 -24.4 0.364   5.0  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 54.71  1.00 148.5  2.71   0.0  1.00  1.00  1.00
 2019 259    91    90  25.3 -25.3 0.368   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 64.77  1.00 141.6  2.19   0.0  1.00  1.00  1.00
 2019 260    92    91  25.3 -25.3 0.373   4.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 41.11  1.00 133.6  3.25   0.0  1.00  1.00  1.00
 2019 261    93    92  24.1 -24.1 0.377   4.9  0.00  0.06  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 48.16  1.00 131.4  2.73   0.0  1.00  1.00  1.00
 2019 262    94    93  25.0 -25.0 0.382   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 46.70  1.00 131.5  2.81   0.0  1.00  1.00  1.00
 2019 263    95    94  25.1 -25.1 0.386   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 40.30  1.00 137.5  3.41   0.0  1.00  1.00  1.00
 2019 264    96    95  25.6 -25.6 0.391   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 39.60  1.00 133.3  3.37   0.0  1.00  1.00  1.00
 2019 265    97    96  25.7 -25.7 0.395   4.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 33.22  1.00 128.1  3.86   0.0  1.00  1.00  1.00
 2019 266    98    97  25.5 -25.5 0.400   4.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 37.46  1.00 121.2  3.23   0.0  1.00  1.00  1.00
 2019 267    99    98  26.2 -26.2 0.404   4.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 30.33  1.00 115.0  3.79   0.0  1.00  1.00  1.00
 2019 268   100    99  26.2 -26.2 0.408   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 32.25  1.00 112.3  3.48   0.0  1.00  1.00  1.00
 2019 269   101   100  24.5 -24.5 0.413   4.7  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 43.36  1.00 115.9  2.67   0.0  1.00  1.00  1.00
 2019 270   102   101  24.6 -24.6 0.417   5.0  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 42.72  1.00 131.0  3.07   0.0  1.00  1.00  1.00
 2019 271   103   102  24.8 -24.8 0.422   5.0  0.00  0.01  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 30.52  1.00 126.1  4.13   0.0  1.00  1.00  1.00
 2019 272   104   103  25.0 -25.0 0.426   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 44.98  1.00 124.9  2.78   0.0  1.00  1.00  1.00
 2019 273   105   104  24.6 -24.6 0.431   5.0  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 38.90  1.00 125.6  3.23   0.0  1.00  1.00  1.00
 2019 274   106   105  24.4 -24.4 0.435   5.0  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 50.13  1.00 128.0  2.55   0.0  1.00  1.00  1.00
 2019 275   107   106  24.5 -24.5 0.440   5.0  0.00  0.04  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 52.60  1.00 131.4  2.50   0.0  1.00  1.00  1.00
 2019 276   108   107  25.5 -25.5 0.444   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 43.56  1.00 127.4  2.92   0.0  1.00  1.00  1.00
 2019 277   109   108  24.2 -24.2 0.449   4.9  0.00  0.06  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 34.08  1.00 123.5  3.62   0.0  1.00  1.00  1.00
 2019 278   110   109  25.0 -25.0 0.453   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 37.70  1.00 119.2  3.16   0.0  1.00  1.00  1.00
 2019 279   111   110  24.6 -24.6 0.458   5.0  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 45.12  1.00 126.4  2.80   0.0  1.00  1.00  1.00
 2019 280   112   111  23.5 -23.5 0.463   5.0  0.00  0.10  0.00  0.00 -0.06  0.00  0.04  0.00  0.00 48.57  1.00 136.6  2.81   0.0  1.00  1.00  1.00
 2019 281   113   112  23.9 -23.9 0.467   5.0  0.00  0.07  0.00  0.00 -0.06  0.00  0.01  0.00  0.00 58.27  1.00 138.3  2.37   0.0  1.00  1.00  1.00
 2019 282   114   113  24.0 -24.0 0.472   5.0  0.00  0.07  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 38.41  1.00 135.1  3.52   0.0  1.00  1.00  1.00
 2019 283   115   114  24.9 -24.9 0.476   5.0  0.00  0.01  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 40.14  1.00 141.5  3.53   0.0  1.00  1.00  1.00
 2019 284   116   115  25.4 -25.4 0.481   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 42.19  1.00 155.1  3.68   0.0  1.00  1.00  1.00
 2019 285   117   116  24.8 -24.8 0.485   4.9  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 43.75  1.00 149.8  3.43   0.0  1.00  1.00  1.00
 2019 286   118   117  25.4 -25.4 0.490   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 39.71  1.00 145.9  3.67   0.0  1.00  1.00  1.00
 2019 287   119   118  25.9 -25.9 0.494   4.9  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 34.68  1.00 141.9  4.09   0.0  1.00  1.00  1.00
 2019 288   120   119  25.1 -25.1 0.499   4.7  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 40.76  1.00 144.2  3.54   0.0  1.00  1.00  1.00
 2019 289   121   120  24.9 -24.9 0.503   5.0  0.00  0.01  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 96.39  1.00 157.0  1.63   0.0  1.00  1.00  1.00
 2019 290   122   121  24.6 -24.6 0.508   5.0  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 43.09  1.00 160.8  3.73   0.0  1.00  1.00  1.00
 2019 291   123   122  24.2 -24.2 0.512   5.0  0.00  0.05  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 46.00  1.00 156.6  3.40   0.0  1.00  1.00  1.00
 2019 292   124   123  23.9 -23.9 0.517   5.0  0.00  0.08  0.00  0.00 -0.06  0.00  0.01  0.00  0.00 53.23  1.00 152.6  2.87   0.0  1.00  1.00  1.00
 2019 293   125   124  23.3 -23.3 0.521   5.0  0.00  0.11  0.00  0.00 -0.06  0.00  0.06  0.00  0.00 39.96  1.00 147.4  3.69   0.0  1.00  1.00  1.00
 2019 294   126   125  25.0 -25.0 0.526   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 48.69  1.00 141.2  2.90   0.0  1.00  1.00  1.00
 2019 295   127   126  25.8 -25.8 0.530   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 35.57  1.00 134.7  3.79   0.0  1.00  1.00  1.00
 2019 296   128   127  25.8 -25.8 0.535   4.8  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 36.61  1.00 136.9  3.74   0.0  1.00  1.00  1.00
 2019 297   129   128  24.6 -24.6 0.539   4.8  0.00  0.03  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 99.90  1.00 152.4  1.52   0.0  1.00  1.00  1.00
 2019 298   130   129  24.8 -24.8 0.544   5.0  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 45.46  1.00 165.1  3.63   0.0  1.00  1.00  1.00
 2019 299   131   130  24.6 -24.6 0.548   5.0  0.00  0.02  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 59.35  1.00 171.6  2.89   0.0  1.00  1.00  1.00
 2019 300   132   131  24.0 -24.0 0.553   5.0  0.00  0.07  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 76.90  1.00 199.8  2.60   0.0  1.00  1.00  1.00
 2019 301   133   132  23.6 -23.6 0.557   5.0  0.00  0.09  0.00  0.00 -0.06  0.00  0.03  0.00  0.00 61.35  1.00 188.6  3.07   0.0  1.00  1.00  1.00
 2019 302   134   133  23.3 -23.3 0.562   5.0  0.00  0.11  0.00  0.00 -0.06  0.00  0.06  0.00  0.00 62.20  1.00 178.1  2.86   0.0  1.00  1.00  1.00
 2019 303   135   134  25.1 -25.1 0.566   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 40.39  1.00 165.6  4.10   0.0  1.00  1.00  1.00
 2019 304   136   135  25.0 -25.0 0.571   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 41.21  1.00 154.7  3.76   0.0  1.00  1.00  1.00
 2019 305   137   136  25.6 -25.6 0.575   5.0  0.00  0.00  0.00  0.00 -0.06  0.00  0.00  0.00  0.00 31.89  1.00 144.6  4.53   0.0  1.00  1.00  1.00
